Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
P1_Ileum_1_R1 - nextera_transposase_sequence	0.003616898148148148	0.003616898148148148	0.003616898148148148	0.003616898148148148	0.003616898148148148	0.007233796296296296	0.007233796296296296	0.007233796296296296	0.007233796296296296	0.023509837962962965	0.03616898148148148	0.043402777777777776	0.056061921296296294	0.09946469907407407	0.2549913194444444	0.439453125	0.7921006944444444	1.8735532407407407	7.470703125	14.990234375	20.670572916666664	26.173683449074073	31.913700810185183	36.78566261574074	42.00846354166667	47.00882523148148	51.633029513888886	55.97692418981482	58.84331597222222	61.4818431712963	64.14388020833333	66.53645833333333	68.55830439814815	70.04846643518519	71.26012731481481	72.45008680555556	73.71961805555554	74.7486255787037	75.56785300925927	76.24059606481481	76.92599826388889	77.64395254629629	78.31850405092592	78.72359664351852	78.9623119212963	79.07081886574073	79.2064525462963	79.34027777777777	79.43250868055556	79.4777199074074
P1_Ileum_1_R1 - polya	0.021701388888888888	0.02531828703703704	0.02531828703703704	0.028935185185185185	0.04701967592592592	0.08318865740740741	0.08680555555555555	0.09765625	0.10127314814814815	0.17903645833333331	0.24775752314814814	0.3128616898148148	0.4340277777777778	0.5479600694444444	0.6004050925925926	0.6311487268518519	0.6510416666666666	0.6817853009259259	0.6908275462962963	0.7143373842592593	0.7197627314814815	0.7378472222222222	0.7468894675925926	0.757740162037037	0.7722077546296297	0.7740162037037037	0.7758246527777778	0.7794415509259259	0.7848668981481481	0.7848668981481481	0.7848668981481481	0.7848668981481481	0.7848668981481481	0.7848668981481481	0.7848668981481481	0.7866753472222222	0.7884837962962963	0.7884837962962963	0.7884837962962963	0.7884837962962963	0.7884837962962963	0.7884837962962963	0.7921006944444444	0.8029513888888888	0.8029513888888888	0.804759837962963	0.8065682870370371	0.8065682870370371	0.8065682870370371	0.8065682870370371
P1_Ileum_1_R1 - polyg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003616898148148148	0.003616898148148148	0.007233796296296296	0.007233796296296296	0.007233796296296296	0.010850694444444444	0.010850694444444444	0.010850694444444444	0.010850694444444444	0.010850694444444444	0.010850694444444444	0.010850694444444444	0.014467592592592593	0.014467592592592593	0.01808449074074074	0.01808449074074074	0.01808449074074074	0.01808449074074074	0.01808449074074074	0.021701388888888888	0.027126736111111112	0.03616898148148148	0.10308159722222222	0.6745515046296297	1.5407986111111112	1.6800491898148149	1.7035590277777777	1.708984375	1.7198350694444446	1.7343026620370372	1.7433449074074074	1.7632378472222223	1.783130787037037	1.788556134259259	1.804832175925926	1.8229166666666667
P1_Ileum_1_R2 - nextera_transposase_sequence	0.003616898148148148	0.003616898148148148	0.003616898148148148	0.003616898148148148	0.003616898148148148	0.007233796296296296	0.007233796296296296	0.007233796296296296	0.007233796296296296	0.023509837962962965	0.03616898148148148	0.041594328703703706	0.05244502314814815	0.09403935185185186	0.24052372685185186	0.4159432870370371	0.7541232638888888	1.8012152777777777	7.3061342592592595	14.71896701388889	20.34866898148148	25.774016203703702	31.45073784722222	36.23046875	41.38635706018519	46.31257233796296	50.91507523148148	55.177589699074076	58.009620949074076	60.610170717592595	63.25774016203704	65.67021122685185	67.64503761574073	69.13881655092592	70.35951967592592	71.53501157407408	72.78103298611111	73.76302083333333	74.5460792824074	75.19892939814815	75.88433159722223	76.58781828703704	77.26598668981481	77.66203703703704	77.8880931712963	78.00021701388889	78.1322337962963	78.26786747685185	78.3619068287037	78.40711805555556
P1_Ileum_1_R2 - polya	0.021701388888888888	0.02531828703703704	0.032552083333333336	0.03616898148148148	0.043402777777777776	0.06872106481481481	0.06872106481481481	0.07957175925925926	0.07957175925925926	0.16456886574074076	0.2549913194444444	0.31647858796296297	0.43583622685185186	0.5099826388888888	0.5714699074074074	0.6040219907407407	0.6293402777777778	0.658275462962963	0.6926359953703703	0.7125289351851852	0.7269965277777778	0.732421875	0.7468894675925926	0.7523148148148148	0.7595486111111112	0.7649739583333334	0.7722077546296297	0.7848668981481481	0.7902922453703703	0.7921006944444444	0.7957175925925926	0.804759837962963	0.8101851851851852	0.8210358796296297	0.8228443287037037	0.8246527777777778	0.8264612268518519	0.8282696759259259	0.8282696759259259	0.830078125	0.8318865740740741	0.8355034722222222	0.8355034722222222	0.8355034722222222	0.8355034722222222	0.8355034722222222	0.8355034722222222	0.8391203703703703	0.8391203703703703	0.8391203703703703
P1_Ileum_1_R2 - polyg	1.9929108796296295	1.9929108796296295	1.9965277777777777	1.9965277777777777	1.9965277777777777	1.9965277777777777	1.9965277777777777	1.9965277777777777	2.000144675925926	2.0037615740740744	2.0073784722222223	2.0073784722222223	2.0073784722222223	2.0091869212962963	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0109953703703702	2.0146122685185186	2.0146122685185186	2.0146122685185186	2.0146122685185186	2.0182291666666665	2.0182291666666665	2.021846064814815	2.0290798611111107	2.0525896990740744	2.077907986111111	2.1158854166666665	2.2081163194444446	2.6493778935185186	3.560836226851852	4.58984375	6.0239438657407405	8.707682291666666	12.14011863425926	15.44777199074074	18.787977430555557	22.25115740740741	24.76490162037037
P1_Ileum_2_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.007956082425013923	0.011934123637520885	0.02187922666878829	0.02784628848754873	0.03580237091256265	0.05967061818760443	0.11138515395019492	0.27050680245047337	0.43758453337576575	0.7956082425013923	2.1063728220224363	8.250457474739438	16.618267165247833	22.64301058158963	28.297796165168272	34.201209324528605	39.326915426843826	44.605776115840555	49.85281247513724	54.27440528283873	58.154984485639275	60.85209642771899	63.35229532977962	65.72718593364627	67.75797597263107	69.27957673641498	70.4889012650171	71.41976290874373	72.45405362399555	73.37298114408465	74.21632588113613	74.74938340361206	75.2267483491129	75.72798154188877	76.21330256981463	76.64293102076539	76.97907550322222	77.11830694565995	77.19190070809134	77.30527488264778	77.38682472750418	77.42063807781048	77.46041848993555
P1_Ileum_2_R1 - polya	0.04375845333757658	0.05569257697509746	0.05967061818760443	0.06364865940011138	0.08353886546264619	0.09945103031267404	0.11536319516270188	0.13525340122523669	0.14320948365025063	0.22078128729413637	0.32222133821306387	0.3838809770069218	0.5072002545946376	0.570848913994749	0.6265414909698465	0.6722889649136765	0.6802450473386904	0.7140583976449996	0.7419046861325482	0.773729015832604	0.7836741188638714	0.7876521600763784	0.7916302012888854	0.7936192218951388	0.8055533455326598	0.8075423661389132	0.8115204073514202	0.8115204073514202	0.8115204073514202	0.8115204073514202	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8154984485639272	0.8194764897764341	0.8214655103826876	0.8234545309889411	0.8234545309889411	0.8234545309889411	0.8234545309889411	0.8234545309889411	0.8234545309889411	0.8234545309889411
P1_Ileum_2_R1 - polyg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019890206062534808	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.0039780412125069615	0.007956082425013923	0.009945103031267404	0.011934123637520885	0.015912164850027846	0.019890206062534808	0.02585726788129525	0.03381335030630918	0.03580237091256266	0.06563768000636487	0.24266051396292465	0.8254435515951946	1.1675550958707932	1.2809292704272415	1.3207096825523112	1.3425889092210994	1.3724242183149018	1.3764022595274088	1.3923144243774366	1.398281486196197	1.4042485480149574	1.4122046304399714	1.4320948365025061
